		1.61676E+12	OBD	FUL	VIN	OAL	EGT	EVT				
*TS2751	866758049135151	1619445278526	GPS:3;N36.404474;E10.145628;28;274;1.04	STT:A42;0	MGR:166915	ADC:0;14.16;1;41.61;2;4.16	OBD:31055A410C1E80310D1C413119C4	FUL1:107297				
*TS2752	866758049135151	1619446278626	GPS:3;N36.404499;E10.145406;19;286;1.04	STT:A42;0	MGR:166936	ADC:0;14.07;1;41.79;2;4.16	OBD:31055A410C1E80310D1C413119C4	FUL1:107324				
*TS2753	866758049135151	1619447278726	GPS:3;N36.404524;E10.145367;14;309;1.15	STT:A42;0	MGR:166941	ADC:0;14.01;1;41.61;2;4.16	OBD:31055A410C1E80310D1C413119C4	FUL1:107328				
*TS2754	866758049135151	1619448278826	GPS:3;N36.404548;E10.145345;14;325;1.04	STT:A42;0	MGR:166945	ADC:0;14.15;1;41.79;2;4.16	OBD:31055A410C1E80310D1C413119C4	FUL1:107344				
*TS2755	866758049135151	1619449278926	GPS:3;N36.404590;E10.145332;17;349;1.23	STT:A42;0	MGR:166950	ADC:0;14.12;1;41.79;2;4.16	OBD:31055B410C1706310D17413119C4	FUL1:107360				
*TS2756	866758049135151	1619450279026	GPS:3;N36.404652;E10.145332;23;3;1.04	STT:A42;0	MGR:166956	ADC:0;14.21;1;41.79;2;4.16	OBD:31055B410C1706310D17413119C4	FUL1:107376				
*TS2757	866758049135151	1619451279126	GPS:3;N36.405021;E10.145364;26;2;1.04	STT:A42;0	MGR:166995	ADC:0;14.21;1;41.61;2;4.16	OBD:31055C410C2168310D1F413119C5	FUL1:107448				
*TS2758	866758049135151	1619452279226	GPS:3;N36.405426;E10.145381;36;0;1.04	STT:A42;0	MGR:167042	ADC:0;14.18;1;41.98;2;4.16	OBD:31055D410C24B4310D22413119C5	FUL1:107529				
*TS2759	866758049135151	1619453279326	GPS:3;N36.405870;E10.145406;33;3;1.04	STT:A42;0	MGR:167094	ADC:0;14.26;1;41.98;2;4.16	OBD:31055E410C246C310D22413119C5	FUL1:107577				
*TS2760	866758049135151	1619454279426	GPS:3;N36.406022;E10.145413;28;356;1.04	STT:A42;0	MGR:167112	ADC:0;14.09;1;41.98;2;4.16	OBD:31055E410C246C310D22413119C5	FUL1:107591				
*TS2761	866758049135151	1619455279526	GPS:3;N36.406080;E10.145404;24;349;1.04	STT:A42;0	MGR:167120	ADC:0;14.21;1;41.98;2;4.16	OBD:31055E410C18BA310D17413119C5	FUL1:107598				
*TS2762	866758049135151	1619456279626	GPS:3;N36.406194;E10.145412;23;11;1.04	STT:A42;0	MGR:167134	ADC:0;14.15;1;41.98;2;4.16	OBD:31055E410C18BA310D17413119C5	FUL1:107608				
*TS2763	866758049135151	1619457279726	GPS:3;N36.406357;E10.145438;19;0;1.23	STT:A42;0	MGR:167154	ADC:0;14.18;1;41.98;2;4.16	OBD:31055F410C125C310D10413119C5	FUL1:107623				
*TS2764	866758049135151	1619458279826	GPS:3;N36.406385;E10.145426;14;332;1.23	STT:A42;0	MGR:167159	ADC:0;14.21;1;41.79;2;4.16	OBD:31055F410C125C310D10413119C5	FUL1:107628				
*TS2765	866758049135151	1619459279926	GPS:3;N36.406410;E10.145390;16;305;1.23	STT:A42;0	MGR:167163	ADC:0;13.86;1;42.19;2;4.16	OBD:31055F410C125C310D10413119C5	FUL1:107648				
*TS2766	866758049135151	1619460280026	GPS:3;N36.406425;E10.145327;21;283;1.04	STT:A42;0	MGR:167169	ADC:0;14.05;1;41.98;2;4.16	OBD:31055F410C125C310D10413119C5	FUL1:107668				
*TS2767	866758049135151	1619461280126	GPS:3;N36.406420;E10.145247;25;265;1.04	STT:A42;0	MGR:167176	ADC:0;14.12;1;42.19;2;4.16	OBD:31055F410C125C310D10413119C5	FUL1:107688				
*TS2768	866758049135151	1619462280226	GPS:3;N36.406379;E10.144732;34;262;1.15	STT:A42;0	MGR:167220	ADC:0;14.32;1;41.98;2;4.16	OBD:310560410C24BA310D23413119C5	FUL1:107773				
*TS2769	866758049135151	1619463280327	GPS:3;N36.406372;E10.144381;38;270;1.04	STT:A42;0	MGR:167252	ADC:0;14.33;1;41.98;2;4.16	OBD:310560410C25EA310D24413119C5	FUL1:107805				
*TS2770	866758049135151	1619464280427	GPS:3;N36.406376;E10.143826;31;269;1.04	STT:A42;0	MGR:167304	ADC:0;14.18;1;42.17;2;4.16	OBD:310561410C23C4310D22413119C5	FUL1:107847				
*TS2771	866758049135151	1619465280527	GPS:3;N36.406387;E10.143468;20;269;1.04	STT:A42;0	MGR:167338	ADC:0;14.09;1;42.17;2;4.16	OBD:310561410C19D0310D18413119C5	FUL1:107907				
*TS2772	866758049135151	1619466280627	GPS:3;N36.406366;E10.143177;29;264;1.15	STT:A42;0	MGR:167362	ADC:0;14.19;1;42.17;2;4.16	OBD:310561410C165E310D15413119C5	FUL1:107965				
*TS2773	866758049135151	1619467280727	GPS:3;N36.406325;E10.142753;19;263;1.04	STT:A42;0	MGR:167403	ADC:0;14.19;1;42.56;2;4.16	OBD:310562410C1CDA310D1A413119C5	FUL1:108016				
*TS2774	866758049135151	1619468280827	GPS:3;N36.406294;E10.142457;23;257;1.15	STT:A42;0	MGR:167432	ADC:0;14.18;1;42.17;2;4.16	OBD:310563410C176E310D16413119C5	FUL1:108069				
*TS2775	866758049135151	1619469280927	GPS:3;N36.406274;E10.142242;18;269;1.04	STT:A42;0	MGR:167452	ADC:0;14.35;1;42.37;2;4.16	OBD:310563410C159C310D14413119C5	FUL1:108087				
*TS2776	866758049135151	1619470281027	GPS:3;N36.406320;E10.142190;18;313;1.04	STT:A42;0	MGR:167457	ADC:0;14.07;1;42.35;2;4.16	OBD:310563410C159C310D14413119C5	FUL1:108100				
*TS2777	866758049135151	1619471281127	GPS:3;N36.406378;E10.142169;21;347;1.04	STT:A42;0	MGR:167463	ADC:0;14.15;1;42.37;2;4.16	OBD:310563410C159C310D14413119C5	FUL1:108113				
*TS2778	866758049135151	1619472281227	GPS:3;N36.406573;E10.142106;28;336;1.38	STT:A42;0	MGR:167486	ADC:0;14.14;1;42.37;2;4.16	OBD:310564410C1D14310D1B413119C5	FUL1:108138				
*TS2779	866758049135151	1619473281327	GPS:3;N36.406684;E10.142018;28;319;1.04	STT:A42;0	MGR:167502	ADC:0;14.18;1;42.35;2;4.16	OBD:310564410C1D14310D1B413119C5	FUL1:108161				
*TS2780	866758049135151	1619474281427	GPS:3;N36.406734;E10.141941;31;309;1.04	STT:A42;0	MGR:167511	ADC:0;14.16;1;42.35;2;4.16	OBD:310564410C1D14310D1B413119C5	FUL1:108178				
*TS2781	866758049135151	1619475281527	GPS:3;N36.406868;E10.141718;25;316;1.04	STT:A42;0	MGR:167542	ADC:0;14.09;1;42.35;2;4.16	OBD:310564410C14E0310D11413119C5	FUL1:108213				
*TS2782	866758049135151	1619476281627	GPS:3;N36.406877;E10.141703;25;322;1.04	STT:A42;0	MGR:167549	ADC:0;13.98;1;42.56;2;4.16	OBD:310564410C14E0310D11413119C5	FUL1:108216				
*TS2783	866758049135151	1619477281727	GPS:3;N36.406880;E10.141694;0;322;1.15	STT:A42;0	MGR:167553	ADC:0;14.15;1;42.73;2;4.16	OBD:310564410C0AEC310D00413119C5	FUL1:108231				
*TS2784	866758049135151	1619478281827	GPS:3;N36.406856;E10.141631;9;250;1.15	STT:A42;0	MGR:167556	ADC:0;14.01;1;42.56;2;4.16	OBD:310564410C1258310D0A413119C5	FUL1:108279				
*TS2785	866758049135151	1619479281927	GPS:3;N36.406839;E10.141592;2;242;1.15	STT:A42;0	MGR:167558	ADC:0;14.27;1;42.35;2;4.16	OBD:310564410C1258310D0A413119C5	FUL1:108301				
*TS2786	866758049135151	1619480282027	GPS:3;N36.406807;E10.141556;17;222;1.15	STT:A42;0	MGR:167561	ADC:0;14.30;1;42.91;2;4.16	OBD:310564410C1258310D0A413119C5	FUL1:108323				
*TS2787	866758049135151	1619481282127	GPS:3;N36.406767;E10.141520;19;211;1.15	STT:A42;0	MGR:167566	ADC:0;14.23;1;42.54;2;4.16	OBD:310564410C1258310D0A413119C5	FUL1:108345				
*TS2788	866758049135151	1619482282227	GPS:3;N36.406680;E10.141459;21;206;1.15	STT:A42;0	MGR:167578	ADC:0;14.23;1;42.54;2;4.16	OBD:310565410C1838310D17413119C5	FUL1:108381				
*TS2789	866758049135151	1619483282327	GPS:3;N36.406549;E10.141363;18;205;2.41	STT:A42;0	MGR:167605	ADC:0;13.66;1;42.75;2;4.16	OBD:310566410C0B30310D01413119C5	FUL1:108417				
*TS2790	866758049135151	1619484282427	GPS:3;N36.406549;E10.141363;0;205;2.41	STT:242;0	MGR:167608	ADC:0;13.30;1;42.75;2;4.16	EGT:12369	EVT:F0;800#				
*TS2791	866758049135151	1619485282527	GPS:3;N36.406549;E10.141363;0;205;2.41	STT:242;0	MGR:167608	ADC:0;13.16;1;43.10;2;4.16	EGT:12373	EVT:1#				
*TS2792	866758049135151	1619486282627	GPS:3;N36.406549;E10.141363;0;0;1.15	STT:242;0	MGR:167608	ADC:0;13.08;1;42.91;2;4.16	EGT:12378	EVT:1#				
*TS2793	866758049135151	1619487282727	GPS:3;N36.406556;E10.141389;0;0;1.23	STT:242;0	MGR:167608	ADC:0;13.04;1;42.89;2;4.16	EGT:12383	EVT:1#				
*TS2794	866758049135151	1619488282827	GPS:3;N36.406556;E10.141389;0;0;1.04	STT:242;0	MGR:167608	ADC:0;12.97;1;43.10;2;4.16	EGT:12388	EVT:1#				
*TS2795	866758049135151	1619489282927	GPS:3;N36.406556;E10.141389;0;0;2.41	STT:242;0	MGR:167608	ADC:0;12.93;1;43.10;2;4.16	EGT:12393	EVT:1#				
*TS2796	866758049135151	1619490283027	GPS:3;N36.406556;E10.141389;0;0;1.52	STT:202;0	MGR:167608	ADC:0;12.91;1;42.89;2;4.16	EGT:12395	EVT:F0;40#				
*TS2797	866758049135151	1619491283127	GPS:3;N36.406556;E10.141389;0;0;2.73	STT:202;0	MGR:167608	ADC:0;12.91;1;42.89;2;4.16	EGT:12395	EVT:1#				
*TS2798	866758049135151	1619492283227	GPS:3;N36.406556;E10.141389;0;0;2.73	STT:202;0	MGR:167608	ADC:0;12.87;1;42.91;2;4.16	EGT:12395	EVT:1#				
*TS2799	866758049135151	1619493283327	GPS:3;N36.406556;E10.141389;0;0;2.74	STT:202;0	MGR:167608	ADC:0;12.87;1;43.10;2;4.16	EGT:12395	EVT:1#				
*TS2800	866758049135151	1619494283427	GPS:3;N36.406556;E10.141389;0;0;2.74	STT:202;0	MGR:167608	ADC:0;12.80;1;43.10;2;4.16	EGT:12395	EVT:1#				
*TS2801	866758049135151	1619495283527	GPS:3;N36.406556;E10.141389;0;0;2.74	STT:202;0	MGR:167608	ADC:0;12.85;1;42.71;2;4.16	EGT:12395	EVT:1#				
*TS2802	866758049135151	1619496283627	GPS:3;N36.406556;E10.141389;0;0;1.52	STT:202;0	MGR:167608	ADC:0;12.85;1;42.91;2;4.16	EGT:12395	EVT:1#				
*TS2803	866758049135151	1619497283727	GPS:3;N36.406556;E10.141389;0;0;1.52	STT:202;0	MGR:167608	ADC:0;12.84;1;43.10;2;4.16	EGT:12395	EVT:1#				
*TS2804	866758049135151	1619498283827	GPS:3;N36.406556;E10.141389;0;0;1.52	STT:200;0	MGR:167608	ADC:0;12.90;1;43.10;2;4.16	EGT:12395	EVT:F0;2#				
*TS2805	866758049135151	1619499283927	GPS:3;N36.406556;E10.141389;0;0;2.75	STT:200;0	MGR:167608	ADC:0;12.74;1;43.10;2;4.16	EGT:12395	EVT:1#				
*TS2806	866758049135151	1619500284027	GPS:3;N36.406556;E10.141389;0;0;1.15	STT:200;0	MGR:167608	ADC:0;12.70;1;43.10;2;4.16	EGT:12395	EVT:1#				
*TS2807	866758049135151	1619501284127	GPS:3;N36.406556;E10.141389;0;0;1.04	STT:240;0	MGR:167608	ADC:0;12.51;1;43.10;2;4.16		FUL1:108429	VIN:WVWZZZ3CZFE056369			
*TS2808	866758049135151	1619502284227	GPS:3;N36.406556;E10.141389;0;0;1.15	STT:240;0	MGR:167608	ADC:0;12.06;1;43.12;2;4.16	OBD:310567410C0000310D00413119C5	FUL1:108435				
*TS2809	866758049135151	1619503284327	GPS:3;N36.406556;E10.141389;0;0;2.40	STT:240;0	MGR:167608	ADC:0;14.14;1;43.31;2;4.16	OBD:310567410C0F24310D00413119C5	FUL1:108456				
*TS2810	866758049135151	1619504284427	GPS:3;N36.406556;E10.141389;0;0;2.40	STT:A40;0	MGR:167608	ADC:0;14.01;1;43.31;2;4.16	OBD:310567410C0A76310D00413119C5	FUL1:108472				EVT:F0;800#
*TS2811	866758049135151	1619505284527	GPS:3;N36.406528;E10.141302;13;221;2.39	STT:A40;0	MGR:167613	ADC:0;14.18;1;43.31;2;4.16	OBD:310567410C143E310D06413119C5	FUL1:108510				EVT:1#
*TS2812	866758049135151	1619506284627	GPS:3;N36.406374;E10.141144;24;216;2.39	STT:A40;0	MGR:167637	ADC:0;14.16;1;43.10;2;4.16	OBD:310567410C184A310D18413119C5	FUL1:108564				EVT:2#
*TS2813	866758049135151	1619507284727	GPS:3;N36.406323;E10.141096;26;215;1.22	STT:A42;0	MGR:167644	ADC:0;14.15;1;43.31;2;4.16	OBD:310567410C184A310D18413119C5	FUL1:108576				EVT:F0;2#
*TS2814	866758049135151	1619508284827	GPS:3;N36.406115;E10.140904;24;218;1.22	STT:A42;0	MGR:167675	ADC:0;14.02;1;43.10;2;4.16	OBD:310567410C18F0310D17413119C5	FUL1:108610				EVT:1#
*TS2815	866758049135151	1619509284927	GPS:3;N36.406046;E10.140820;16;224;1.22	STT:A42;0	MGR:167688	ADC:0;13.88;1;43.31;2;4.16	OBD:310567410C18F0310D17413119C5	FUL1:108618				EVT:2#
*TS2816	866758049135151	1619510285027	GPS:3;N36.406026;E10.140770;5;241;1.04	STT:A42;0	MGR:167702	ADC:0;13.93;1;43.10;2;4.16	OBD:310567410C0BD6310D00413119C5	FUL1:108660				EVT:2#
*TS2817	866758049135151	1619511285127	GPS:3;N36.405976;E10.140723;7;226;1.15	STT:A42;0	MGR:167708	ADC:0;13.98;1;43.10;2;4.16	OBD:310567410C0AC2310D03413119C5	FUL1:108696				EVT:2#
*TS2818	866758049135151	1619512285227	GPS:3;N36.405954;E10.140709;8;208;1.15	STT:A42;0	MGR:167710	ADC:0;14.05;1;43.31;2;4.16	OBD:310567410C0AC2310D03413119C5	FUL1:108708				EVT:2#
*TS2819	866758049135151	1619513285327	GPS:3;N36.405925;E10.140706;10;183;1.04	STT:A42;0	MGR:167713	ADC:0;14.07;1;43.31;2;4.16	OBD:310567410C0AC2310D03413119C5	FUL1:108727				EVT:2#
*TS2820	866758049135151	1619514285427	GPS:3;N36.405886;E10.140720;14;161;1.15	STT:A42;0	MGR:167717	ADC:0;14.00;1;43.31;2;4.16	OBD:310568410C243A310D12413119C5	FUL1:108746				EVT:2#
*TS2821	866758049135151	1619515285527	GPS:3;N36.405848;E10.140746;16;150;1.04	STT:A42;0	MGR:167721	ADC:0;13.96;1;43.10;2;4.16	OBD:310568410C243A310D12413119C5	FUL1:108765				EVT:2#
*TS2822	866758049135151	1619516285627	GPS:3;N36.405824;E10.140769;12;143;1.04	STT:A42;0	MGR:167725	ADC:0;14.00;1;43.49;2;4.16	OBD:310568410C243A310D12413119C5	FUL1:108768				EVT:2#
*TS2823	866758049135151	1619517285727	GPS:3;N36.405739;E10.140838;12;153;1.04	STT:A42;0	MGR:167737	ADC:0;13.94;1;43.10;2;4.16	OBD:310568410C0B40310D0B413119C5	FUL1:108777				EVT:2#
*TS2824	866758049135151	1619518285827	GPS:3;N36.405696;E10.140850;8;180;2.39	STT:A42;0	MGR:167743	ADC:0;13.98;1;43.31;2;4.16	OBD:310568410C0B40310D0B413119C5	FUL1:108783				EVT:2#
*TS2825	866758049135151	1619519285927	GPS:3;N36.405685;E10.140856;5;172;1.22	STT:A42;0	MGR:167745	ADC:0;13.97;1;43.31;2;4.16	OBD:310568410C0B40310D0B413119C5	FUL1:108793				EVT:2#
*TS2826	866758049135151	1619520286027	GPS:3;N36.405657;E10.140866;0;172;3.40	STT:A42;0	MGR:167748	ADC:0;13.92;1;43.31;2;4.16	OBD:310569410C0E6A310D01413119C5	FUL1:108834				EVT:1#
*TS2827	866758049135151	1619521286127	GPS:3;N36.405703;E10.140846;0;172;1.15	STT:A42;0	MGR:167753	ADC:0;13.92;1;43.49;2;4.16	OBD:31056A410C0E78310D01413119C5	FUL1:108875				EVT:1#
*TS2828	866758049135151	1619522286227	GPS:3;N36.405643;E10.140871;9;154;1.35	STT:A42;0	MGR:167756	ADC:0;13.88;1;43.49;2;4.16	OBD:31056A410C0E6C310D04413119C5	FUL1:108926				EVT:2#
*TS2829	866758049135151	1619523286327	GPS:3;N36.405570;E10.140943;15;138;1.27	STT:A42;0	MGR:167763	ADC:0;14.05;1;43.49;2;4.16	OBD:31056A410C120E310D12413119C5	FUL1:108942				EVT:2#
*TS2830	866758049135151	1619524286427	GPS:3;N36.405527;E10.140972;17;146;1.35	STT:A42;0	MGR:167768	ADC:0;13.92;1;43.49;2;4.16	OBD:31056A410C120E310D12413119C5	FUL1:108948				EVT:2#
*TS2831	866758049135151	1619525286527	GPS:3;N36.405479;E10.140993;17;156;1.35	STT:A42;0	MGR:167773	ADC:0;13.95;1;43.28;2;4.16	OBD:31056A410C120E310D12413119C5	FUL1:108954				EVT:2#
*TS2832	866758049135151	1619526286627	GPS:3;N36.405252;E10.141102;18;161;1.15	STT:A42;0	MGR:167798	ADC:0;13.92;1;43.49;2;4.16	OBD:31056B410C1242310D11413119C5	FUL1:108992				EVT:2#
*TS2833	866758049135151	1619527286727	GPS:3;N36.405070;E10.141201;20;156;1.27	STT:A42;0	MGR:167820	ADC:0;13.97;1;43.68;2;4.16	OBD:31056B410C1648310D15413119C5	FUL1:109038				EVT:2#
*TS2834	866758049135151	1619528286827	GPS:3;N36.404906;E10.141300;24;164;1.04	STT:A42;0	MGR:167839	ADC:0;13.88;1;43.49;2;4.16	OBD:31056C410C1A7E310D19413119C5	FUL1:109082				EVT:2#
*TS2835	866758049135151	1619529286927	GPS:3;N36.404556;E10.141458;28;161;1.04	STT:A42;0	MGR:167877	ADC:0;13.88;1;43.68;2;4.16	OBD:31056D410C1EEE310D19413119C5	FUL1:109169				EVT:1#
*TS2836	866758049135151	1619530287027	GPS:3;N36.404200;E10.141611;28;160;1.15	STT:A42;0	MGR:167917	ADC:0;13.95;1;43.68;2;4.16	OBD:31056D410C1F10310D1D413119C5	FUL1:109251				EVT:1#
*TS2837	866758049135151	1619531287127	GPS:3;N36.403830;E10.141763;29;161;1.35	STT:A42;0	MGR:167960	ADC:0;13.92;1;43.68;2;4.16	OBD:31056D410C1F50310D1D413119C5	FUL1:109331				EVT:1#
*TS2838	866758049135151	1619532287227	GPS:3;N36.403459;E10.141908;29;163;1.15	STT:A42;0	MGR:168005	ADC:0;14.01;1;43.86;2;4.16	OBD:31056D410C1F50310D1D413119C5	FUL1:109415				EVT:1#
*TS2839	866758049135151	1619533287327	GPS:3;N36.403123;E10.142025;23;161;1.04	STT:A42;0	MGR:168047	ADC:0;13.97;1;43.86;2;4.16	OBD:310570410C1CDE310D1B413119C6	FUL1:109464				EVT:1#
*TS2840	866758049135151	1619534287427	GPS:3;N36.402781;E10.142185;24;159;1.04	STT:A42;0	MGR:168089	ADC:0;13.95;1;43.86;2;4.16	OBD:310570410C11D4310D10413119C6	FUL1:109524				EVT:1#
*TS2841	866758049135151	1619535287527	GPS:3;N36.402715;E10.142222;2;156;1.40	STT:A42;0	MGR:168105	ADC:0;14.01;1;44.07;2;4.16	OBD:310571410C164A310D10413119C6	FUL1:109543				EVT:1#
*TS2842	866758049135151	1619536287627	GPS:3;N36.402715;E10.142222;0;0;1.40	STT:A42;0	MGR:168105	ADC:0;14.05;1;43.86;2;4.16	OBD:310572410C1466310D00413119C6	FUL1:109587				EVT:1#
*TS2843	866758049135151	1619537287727	GPS:3;N36.402699;E10.142233;0;0;1.03	STT:A42;0	MGR:168105	ADC:0;14.00;1;43.86;2;4.16	OBD:310573410C1650310D00413119C6	FUL1:109624				EVT:1#
*TS2844	866758049135151	1619538287827	GPS:3;N36.402671;E10.142250;0;0;1.03	STT:A42;0	MGR:168108	ADC:0;14.06;1;44.05;2;4.16	OBD:310573410C1650310D00413119C6	FUL1:109672				EVT:1#
*TS2845	866758049135151	1619539287927	GPS:3;N36.402652;E10.142314;7;72;1.03	STT:A42;0	MGR:168114	ADC:0;13.83;1;43.86;2;4.16	OBD:310573410C1320310D0A413119C6	FUL1:109701				EVT:2#
*TS2846	866758049135151	1619540288027	GPS:3;N36.402694;E10.142380;9;61;1.03	STT:A42;0	MGR:168121	ADC:0;14.09;1;43.86;2;4.16	OBD:310573410C0AD6310D06413119C6	FUL1:109719				EVT:2#
*TS2847	866758049135151	1619541288127	GPS:3;N36.402718;E10.142452;14;72;1.03	STT:A42;0	MGR:168128	ADC:0;14.03;1;44.05;2;4.16	OBD:310573410C0AD6310D06413119C6	FUL1:109728				EVT:2#
*TS2848	866758049135151	1619542288227	GPS:3;N36.402734;E10.142491;14;66;1.03	STT:A42;0	MGR:168132	ADC:0;14.05;1;44.05;2;4.16	OBD:310574410C0B9A310D0F413119C6	FUL1:109731				EVT:2#
*TS2849	866758049135151	1619543288327	GPS:3;N36.402743;E10.142539;16;73;1.03	STT:A42;0	MGR:168136	ADC:0;14.06;1;44.05;2;4.16	OBD:310574410C0B9A310D0F413119C6	FUL1:109734				EVT:2#
*TS2850	866758049135151	1619544288427	GPS:3;N36.402806;E10.142798;21;73;1.15	STT:A42;0	MGR:168162	ADC:0;13.95;1;44.26;2;4.16	OBD:310574410C1756310D16413119C6	FUL1:109763				EVT:1#
*TS2851	866758049135151	1619545288527	GPS:3;N36.402884;E10.143118;18;72;1.15	STT:A42;0	MGR:168194	ADC:0;14.01;1;44.05;2;4.16	OBD:310575410C14B2310D13413119C6	FUL1:109788				EVT:1#
*TS2852	866758049135151	1619546288627	GPS:3;N36.402948;E10.143362;21;72;1.15	STT:A42;0	MGR:168218	ADC:0;14.05;1;44.24;2;4.16	OBD:310575410C1558310D14413119C6	FUL1:109833				EVT:1#
*TS2853	866758049135151	1619547288727	GPS:3;N36.403031;E10.143701;18;76;1.15	STT:A42;0	MGR:168252	ADC:0;14.00;1;44.24;2;4.16	OBD:310575410C0DB8310D0D413119C6	FUL1:109871				EVT:1#
*TS2854	866758049135151	1619548288827	GPS:3;N36.403060;E10.143764;4;79;1.15	STT:A42;0	MGR:168265	ADC:0;14.11;1;44.24;2;4.16	OBD:310575410C1518310D02413119C6	FUL1:109891				EVT:1#
*TS2855	866758049135151	1619549288927	GPS:3;N36.403092;E10.143906;16;74;1.15	STT:A42;0	MGR:168277	ADC:0;14.08;1;44.44;2;4.16	OBD:310576410C2250310D12413119C6	FUL1:109941				EVT:2#
*TS2856	866758049135151	1619550289027	GPS:3;N36.403105;E10.143955;18;69;1.15	STT:A42;0	MGR:168282	ADC:0;14.06;1;44.24;2;4.16	OBD:310576410C2250310D12413119C6	FUL1:109959				EVT:2#
*TS2857	866758049135151	1619551289127	GPS:3;N36.403210;E10.144242;24;66;1.03	STT:A42;0	MGR:168312	ADC:0;14.01;1;44.24;2;4.16	OBD:310576410C1910310D18413119C6	FUL1:110012				EVT:1#
*TS2858	866758049135151	1619552289227	GPS:3;N36.403346;E10.144582;24;67;1.03	STT:A42;0	MGR:168347	ADC:0;13.92;1;44.42;2;4.16	OBD:310576410C1968310D18413119C6	FUL1:110064				EVT:1#
*TS2859	866758049135151	1619553289327	GPS:3;N36.403485;E10.144965;29;69;1.41	STT:A42;0	MGR:168386	ADC:0;13.97;1;44.24;2;4.16	OBD:310577410C1E50310D1C413119C6	FUL1:110097				EVT:1#
*TS2860	866758049135151	1619554289427	GPS:3;N36.403625;E10.145385;26;74;1.03	STT:A42;0	MGR:168430	ADC:0;13.95;1;44.42;2;4.16	OBD:310578410C1B7E310D1A413119C6	FUL1:110125				EVT:2#
*TS2861	866758049135151	1619555289527	GPS:3;N36.403611;E10.145466;24;98;1.03	STT:A42;0	MGR:168437	ADC:0;14.05;1;44.42;2;4.16	OBD:310578410C1B7E310D1A413119C6	FUL1:110130				EVT:2#
*TS2862	866758049135151	1619556289627	GPS:3;N36.403582;E10.145533;22;113;1.03	STT:A42;0	MGR:168444	ADC:0;13.83;1;44.63;2;4.16	OBD:310578410C1B7E310D1A413119C6	FUL1:110134				EVT:2#
*TS2863	866758049135151	1619557289727	GPS:3;N36.403563;E10.145564;11;128;1.03	STT:A42;0	MGR:168449	ADC:0;13.97;1;44.42;2;4.16	OBD:310578410C1B7E310D1A413119C6	FUL1:110138				EVT:2#
*TS2864	866758049135151	1619558289827	GPS:3;N36.403552;E10.145588;0;128;1.27	STT:A42;0	MGR:168463	ADC:0;14.05;1;44.42;2;4.16	OBD:310578410C0B58310D02413119C6	FUL1:110150				EVT:1#
*TS2865	866758049135151	1619559289927	GPS:3;N36.403563;E10.145605;6;95;1.27	STT:A42;0	MGR:168464	ADC:0;14.22;1;44.42;2;4.16	OBD:310578410C0AB0310D00413119C6	FUL1:110167				EVT:2#
*TS2866	866758049135151	1619560290027	GPS:3;N36.403567;E10.145638;11;80;1.10	STT:A42;0	MGR:168467	ADC:0;14.15;1;44.42;2;4.16	OBD:310578410C0AB0310D00413119C6	FUL1:110180				EVT:2#
*TS2867	866758049135151	1619561290127	GPS:3;N36.403584;E10.145680;14;61;1.03	STT:A42;0	MGR:168471	ADC:0;14.18;1;44.42;2;4.16	OBD:310578410C0AB0310D00413119C6	FUL1:110193				EVT:2#
*TS2868	866758049135151	1619562290227	GPS:3;N36.403621;E10.145722;8;44;1.22	STT:A42;0	MGR:168474	ADC:0;14.14;1;44.63;2;4.16	OBD:310578410C194A310D17413119C6	FUL1:110198				EVT:2#
*TS2869	866758049135151	1619563290328	GPS:3;N36.403664;E10.145762;21;38;1.03	STT:A42;0	MGR:168478	ADC:0;14.15;1;44.42;2;4.16	OBD:310578410C194A310D17413119C6	FUL1:110203				EVT:2#
*TS2870	866758049135151	1619564290428	GPS:3;N36.403877;E10.145962;29;33;1.03	STT:A42;0	MGR:168509	ADC:0;13.80;1;44.63;2;4.16	OBD:310578410C1F80310D1E413119C6	FUL1:110223				EVT:2#
*TS2871	866758049135151	1619565290528	GPS:3;N36.404189;E10.146215;29;35;1.03	STT:A42;0	MGR:168554	ADC:0;14.05;1;44.61;2;4.16	OBD:310579410C1DB0310D1B413119C6	FUL1:110248				EVT:1#
*TS2872	866758049135151	1619566290628	GPS:3;N36.404365;E10.146388;21;40;1.03	STT:A42;0	MGR:168584	ADC:0;13.70;1;44.81;2;4.16	OBD:310579410C1DB0310D1B413119C6	FUL1:110264				EVT:2#
*TS2873	866758049135151	1619567290728	GPS:3;N36.404389;E10.146404;10;28;1.03	STT:A42;0	MGR:168589	ADC:0;13.83;1;44.61;2;4.16	OBD:310579410C0ABE310D0B413119C6	FUL1:110266				EVT:2#
*TS2874	866758049135151	1619568290828	GPS:3;N36.404411;E10.146410;8;358;1.03	STT:A42;0	MGR:168592	ADC:0;13.80;1;44.61;2;4.16	OBD:310579410C0ABE310D0B413119C6	FUL1:110268				EVT:2#
*TS2875	866758049135151	1619569290928	GPS:3;N36.404427;E10.146399;8;319;1.03	STT:A42;0	MGR:168595	ADC:0;13.88;1;44.61;2;4.16	OBD:310579410C0ABE310D0B413119C6	FUL1:110270				EVT:2#
*TS2876	866758049135151	1619570291028	GPS:3;N36.404434;E10.146380;6;297;1.03	STT:A42;0	MGR:168597	ADC:0;14.00;1;44.61;2;4.16	OBD:310579410C0ABE310D0B413119C6	FUL1:110272				EVT:2#
